experiment,subject_ID,date,task,session_type,trial,start_time,end_time,duration,recording_A,recording_X,recording_B,response,correct,difference,step-size,reversals,direction
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,19,16:53:48,16:55:08,00:01:19,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,right,True,0.0709,0.0036,1,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,20,16:53:48,16:55:12,00:01:23,audio/audio-FL/mimmi_ch_FL_0_0673.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0673,0.0036,2,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,21,16:53:48,16:55:18,00:01:30,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0673.wav,left,False,0.0673,0.0036,2,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,22,16:53:48,16:55:25,00:01:37,audio/audio-FL/mimmi_ch_FL_0_0709.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,right,True,0.0709,0.0036,3,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,23,16:53:48,16:55:30,00:01:42,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,left,False,0.0709,0.0036,3,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,24,16:53:48,16:55:34,00:01:46,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,right,True,0.0745,0.0036,3,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,25,16:53:48,16:55:38,00:01:50,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0745,0.0036,3,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,26,16:53:48,16:55:42,00:01:54,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,left,True,0.0709,0.0036,4,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,27,16:53:48,16:55:46,00:01:58,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0709.wav,left,False,0.0709,0.0036,4,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,28,16:53:48,16:55:50,00:02:02,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0745.wav,left,False,0.0745,0.0036,5,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,29,16:53:48,16:55:54,00:02:06,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,left,True,0.0781,0.0036,5,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,30,16:53:48,16:55:58,00:02:10,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0781,0.0036,5,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,31,16:53:48,16:56:02,00:02:14,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0745,0.0036,6,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,32,16:53:48,16:56:06,00:02:18,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0745.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0745,0.0036,6,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,33,16:53:48,16:56:10,00:02:22,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,left,True,0.0781,0.0036,7,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,34,16:53:48,16:56:14,00:02:26,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0781,0.0036,7,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,35,16:53:48,16:56:18,00:02:30,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0817.wav,audio/audio-FL/mimmi_ch_FL_0_0817.wav,left,True,0.0817,0.0036,7,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,36,16:53:48,16:56:22,00:02:34,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0817.wav,audio/audio-FL/mimmi_ch_FL_0_0817.wav,left,True,0.0817,0.0036,7,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,37,16:53:48,16:56:27,00:02:39,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0781.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0781,0.0036,8,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,38,16:53:48,16:56:31,00:02:43,audio/audio-FL/mimmi_ch_FL_0_0817.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0817,0.0036,9,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,39,16:53:48,16:56:35,00:02:47,audio/audio-FL/mimmi_ch_FL_0_0817.wav,audio/audio-FL/mimmi_ch_FL_0_0817.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0817,0.0036,9,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,40,16:53:48,16:56:39,00:02:51,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0853.wav,left,False,0.0853,0.0036,9,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,41,16:53:48,16:56:43,00:02:55,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0889.wav,audio/audio-FL/mimmi_ch_FL_0_0889.wav,left,True,0.0889,0.0036,9,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,42,16:53:48,16:56:47,00:02:59,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0889.wav,left,False,0.0889,0.0036,9,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,43,16:53:48,16:56:51,00:03:03,audio/audio-FL/mimmi_ch_FL_0_0925.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0925,0.0075,9,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,44,16:53:48,16:56:55,00:03:07,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0925.wav,audio/audio-FL/mimmi_ch_FL_0_0925.wav,left,True,0.0925,0.0075,9,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,45,16:53:48,16:56:59,00:03:11,audio/audio-FL/mimmi_ch_FL_0_0850.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.085,0.0036,10,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,46,16:53:48,16:57:03,00:03:15,audio/audio-FL/mimmi_ch_FL_0_0850.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.085,0.0036,10,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,47,16:53:48,16:57:07,00:03:19,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0814.wav,audio/audio-FL/mimmi_ch_FL_0_0814.wav,left,True,0.0814,0.0036,10,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,48,16:53:48,16:57:11,00:03:23,audio/audio-FL/mimmi_ch_FL_0_0814.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0814,0.0036,10,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,49,16:53:48,16:57:15,00:03:27,audio/audio-FL/mimmi_ch_FL_0_0778.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0778,0.0036,10,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,50,16:53:48,16:57:19,00:03:31,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0778.wav,audio/audio-FL/mimmi_ch_FL_0_0778.wav,left,True,0.0778,0.0036,10,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,51,16:53:48,16:57:23,00:03:35,audio/audio-FL/mimmi_ch_FL_0_0742.wav,audio/audio-FL/mimmi_ch_FL_0_0742.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0742,0.0036,10,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,52,16:53:48,16:57:27,00:03:39,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0778.wav,left,False,0.0778,0.0036,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,53,16:53:48,16:57:31,00:03:43,audio/audio-FL/mimmi_ch_FL_0_0814.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0814,0.0036,11,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,54,16:53:48,16:57:35,00:03:47,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0814.wav,left,False,0.0814,0.0036,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,55,16:53:48,16:57:39,00:03:51,audio/audio-FL/mimmi_ch_FL_0_0850.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.085,0.0036,11,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,56,16:53:48,16:57:43,00:03:55,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0850.wav,left,False,0.085,0.0036,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,57,16:53:48,16:57:47,00:03:59,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0886.wav,left,False,0.0886,0.0036,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,58,16:53:48,16:57:51,00:04:03,audio/audio-FL/mimmi_ch_FL_0_0922.wav,audio/audio-FL/mimmi_ch_FL_0_0922.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0922,0.0075,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,59,16:53:48,16:57:55,00:04:07,audio/audio-FL/mimmi_ch_FL_0_0997.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.0997,0.0075,11,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,60,16:53:48,16:57:59,00:04:11,audio/audio-FL/mimmi_ch_FL_0_0997.wav,audio/audio-FL/mimmi_ch_FL_0_0997.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.0997,0.0075,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,61,16:53:48,16:58:03,00:04:15,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1072.wav,audio/audio-FL/mimmi_ch_FL_0_1072.wav,left,True,0.1072,0.0075,11,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,62,16:53:48,16:58:07,00:04:19,audio/audio-FL/mimmi_ch_FL_0_1072.wav,audio/audio-FL/mimmi_ch_FL_0_1072.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.1072,0.0075,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,63,16:53:48,16:58:11,00:04:23,audio/audio-FL/mimmi_ch_FL_0_1147.wav,audio/audio-FL/mimmi_ch_FL_0_1147.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.1147,0.0075,11,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,64,16:53:48,16:58:15,00:04:27,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,left,True,0.1222,0.0075,11,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,65,16:53:48,16:58:19,00:04:31,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,left,True,0.1222,0.0075,11,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,66,16:53:48,16:58:23,00:04:35,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1147.wav,audio/audio-FL/mimmi_ch_FL_0_1147.wav,left,True,0.1147,0.0075,12,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,67,16:53:48,16:58:27,00:04:39,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1147.wav,left,False,0.1147,0.0075,12,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,68,16:53:48,16:58:31,00:04:43,audio/audio-FL/mimmi_ch_FL_0_1222.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,False,0.1222,0.0075,13,up
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,69,16:53:48,16:58:35,00:04:47,audio/audio-FL/mimmi_ch_FL_0_1297.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,left,True,0.1297,0.0075,13,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,70,16:53:48,16:58:40,00:04:51,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1297.wav,audio/audio-FL/mimmi_ch_FL_0_1297.wav,left,True,0.1297,0.0075,13,down
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,71,16:53:48,16:58:44,00:04:55,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,left,True,0.1222,0.0075,14,none
jnd_experiment,subject_ID,2023-05-24 16:52,FL,trial,72,16:53:48,16:58:47,00:04:59,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_0000.wav,audio/audio-FL/mimmi_ch_FL_0_1222.wav,left,False,0.1222,0.0075,14,up
