stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
262	nelli_ch	nelli_ch_rise_10_11	13.1123	161.3699	344.1556	10.1123	289.3992	3
262	nelli_ch	nelli_ch_rise_10_06	13.1123	161.3699	344.1556	10.0623	288.5646	3.05
262	nelli_ch	nelli_ch_rise_10_01	13.1123	161.3699	344.1556	10.0123	287.7324	3.1
262	nelli_ch	nelli_ch_rise_9_96	13.1123	161.3699	344.1556	9.9623	286.9026	3.15
262	nelli_ch	nelli_ch_rise_9_91	13.1123	161.3699	344.1556	9.9123	286.0752	3.2
262	nelli_ch	nelli_ch_rise_9_86	13.1123	161.3699	344.1556	9.8623	285.2502	3.25
262	nelli_ch	nelli_ch_rise_9_81	13.1123	161.3699	344.1556	9.8123	284.4275	3.3
262	nelli_ch	nelli_ch_rise_9_76	13.1123	161.3699	344.1556	9.7623	283.6073	3.35
262	nelli_ch	nelli_ch_rise_9_71	13.1123	161.3699	344.1556	9.7123	282.7893	3.4
262	nelli_ch	nelli_ch_rise_9_66	13.1123	161.3699	344.1556	9.6623	281.9738	3.45
262	nelli_ch	nelli_ch_rise_9_61	13.1123	161.3699	344.1556	9.6123	281.1606	3.5
262	nelli_ch	nelli_ch_rise_9_56	13.1123	161.3699	344.1556	9.5623	280.3497	3.55
262	nelli_ch	nelli_ch_rise_9_51	13.1123	161.3699	344.1556	9.5123	279.5412	3.6
262	nelli_ch	nelli_ch_rise_9_46	13.1123	161.3699	344.1556	9.4623	278.735	3.65
262	nelli_ch	nelli_ch_rise_9_41	13.1123	161.3699	344.1556	9.4123	277.9312	3.7
262	nelli_ch	nelli_ch_rise_9_36	13.1123	161.3699	344.1556	9.3623	277.1297	3.75
262	nelli_ch	nelli_ch_rise_9_31	13.1123	161.3699	344.1556	9.3123	276.3304	3.8
262	nelli_ch	nelli_ch_rise_9_26	13.1123	161.3699	344.1556	9.2623	275.5335	3.85
262	nelli_ch	nelli_ch_rise_9_21	13.1123	161.3699	344.1556	9.2123	274.7389	3.9
262	nelli_ch	nelli_ch_rise_9_16	13.1123	161.3699	344.1556	9.1623	273.9465	3.95
262	nelli_ch	nelli_ch_rise_9_11	13.1123	161.3699	344.1556	9.1123	273.1565	4
262	nelli_ch	nelli_ch_rise_9_06	13.1123	161.3699	344.1556	9.0623	272.3687	4.05
262	nelli_ch	nelli_ch_rise_9_01	13.1123	161.3699	344.1556	9.0123	271.5832	4.1
262	nelli_ch	nelli_ch_rise_8_96	13.1123	161.3699	344.1556	8.9623	270.8	4.15
262	nelli_ch	nelli_ch_rise_8_91	13.1123	161.3699	344.1556	8.9123	270.019	4.2
262	nelli_ch	nelli_ch_rise_8_86	13.1123	161.3699	344.1556	8.8623	269.2403	4.25
262	nelli_ch	nelli_ch_rise_8_81	13.1123	161.3699	344.1556	8.8123	268.4638	4.3
262	nelli_ch	nelli_ch_rise_8_76	13.1123	161.3699	344.1556	8.7623	267.6896	4.35
262	nelli_ch	nelli_ch_rise_8_71	13.1123	161.3699	344.1556	8.7123	266.9176	4.4
262	nelli_ch	nelli_ch_rise_8_66	13.1123	161.3699	344.1556	8.6623	266.1478	4.45
262	nelli_ch	nelli_ch_rise_8_61	13.1123	161.3699	344.1556	8.6123	265.3803	4.5
262	nelli_ch	nelli_ch_rise_8_56	13.1123	161.3699	344.1556	8.5623	264.6149	4.55
262	nelli_ch	nelli_ch_rise_8_51	13.1123	161.3699	344.1556	8.5123	263.8518	4.6
262	nelli_ch	nelli_ch_rise_8_46	13.1123	161.3699	344.1556	8.4623	263.0909	4.65
262	nelli_ch	nelli_ch_rise_8_41	13.1123	161.3699	344.1556	8.4123	262.3321	4.7
262	nelli_ch	nelli_ch_rise_8_36	13.1123	161.3699	344.1556	8.3623	261.5756	4.75
262	nelli_ch	nelli_ch_rise_8_31	13.1123	161.3699	344.1556	8.3123	260.8212	4.8
262	nelli_ch	nelli_ch_rise_8_26	13.1123	161.3699	344.1556	8.2623	260.069	4.85
262	nelli_ch	nelli_ch_rise_8_21	13.1123	161.3699	344.1556	8.2123	259.319	4.9
262	nelli_ch	nelli_ch_rise_8_16	13.1123	161.3699	344.1556	8.1623	258.5711	4.95
262	nelli_ch	nelli_ch_rise_8_11	13.1123	161.3699	344.1556	8.1123	257.8254	5
262	nelli_ch	nelli_ch_rise_8_06	13.1123	161.3699	344.1556	8.0623	257.0818	5.05
262	nelli_ch	nelli_ch_rise_8_01	13.1123	161.3699	344.1556	8.0123	256.3404	5.1
262	nelli_ch	nelli_ch_rise_7_96	13.1123	161.3699	344.1556	7.9623	255.6012	5.15
262	nelli_ch	nelli_ch_rise_7_91	13.1123	161.3699	344.1556	7.9123	254.864	5.2
262	nelli_ch	nelli_ch_rise_7_86	13.1123	161.3699	344.1556	7.8623	254.129	5.25
262	nelli_ch	nelli_ch_rise_7_81	13.1123	161.3699	344.1556	7.8123	253.3961	5.3
262	nelli_ch	nelli_ch_rise_7_76	13.1123	161.3699	344.1556	7.7623	252.6653	5.35
262	nelli_ch	nelli_ch_rise_7_71	13.1123	161.3699	344.1556	7.7123	251.9367	5.4
262	nelli_ch	nelli_ch_rise_7_66	13.1123	161.3699	344.1556	7.6623	251.2101	5.45
262	nelli_ch	nelli_ch_rise_7_61	13.1123	161.3699	344.1556	7.6123	250.4856	5.5
262	nelli_ch	nelli_ch_rise_7_56	13.1123	161.3699	344.1556	7.5623	249.7632	5.55
262	nelli_ch	nelli_ch_rise_7_51	13.1123	161.3699	344.1556	7.5123	249.0429	5.6
262	nelli_ch	nelli_ch_rise_7_46	13.1123	161.3699	344.1556	7.4623	248.3247	5.65
262	nelli_ch	nelli_ch_rise_7_41	13.1123	161.3699	344.1556	7.4123	247.6085	5.7
262	nelli_ch	nelli_ch_rise_7_36	13.1123	161.3699	344.1556	7.3623	246.8945	5.75
262	nelli_ch	nelli_ch_rise_7_31	13.1123	161.3699	344.1556	7.3123	246.1824	5.8
262	nelli_ch	nelli_ch_rise_7_26	13.1123	161.3699	344.1556	7.2623	245.4724	5.85
262	nelli_ch	nelli_ch_rise_7_21	13.1123	161.3699	344.1556	7.2123	244.7645	5.9
262	nelli_ch	nelli_ch_rise_7_16	13.1123	161.3699	344.1556	7.1623	244.0586	5.95
262	nelli_ch	nelli_ch_rise_7_11	13.1123	161.3699	344.1556	7.1123	243.3548	6
262	nelli_ch	nelli_ch_rise_7_06	13.1123	161.3699	344.1556	7.0623	242.653	6.05
262	nelli_ch	nelli_ch_rise_7_01	13.1123	161.3699	344.1556	7.0123	241.9532	6.1
262	nelli_ch	nelli_ch_rise_6_96	13.1123	161.3699	344.1556	6.9623	241.2554	6.15
262	nelli_ch	nelli_ch_rise_6_91	13.1123	161.3699	344.1556	6.9123	240.5596	6.2
262	nelli_ch	nelli_ch_rise_6_86	13.1123	161.3699	344.1556	6.8623	239.8658	6.25
262	nelli_ch	nelli_ch_rise_6_81	13.1123	161.3699	344.1556	6.8123	239.1741	6.3
262	nelli_ch	nelli_ch_rise_6_76	13.1123	161.3699	344.1556	6.7623	238.4843	6.35
262	nelli_ch	nelli_ch_rise_6_71	13.1123	161.3699	344.1556	6.7123	237.7965	6.4
262	nelli_ch	nelli_ch_rise_6_66	13.1123	161.3699	344.1556	6.6623	237.1108	6.45
262	nelli_ch	nelli_ch_rise_6_61	13.1123	161.3699	344.1556	6.6123	236.4269	6.5
262	nelli_ch	nelli_ch_rise_6_56	13.1123	161.3699	344.1556	6.5623	235.7451	6.55
262	nelli_ch	nelli_ch_rise_6_51	13.1123	161.3699	344.1556	6.5123	235.0652	6.6
262	nelli_ch	nelli_ch_rise_6_46	13.1123	161.3699	344.1556	6.4623	234.3873	6.65
262	nelli_ch	nelli_ch_rise_6_41	13.1123	161.3699	344.1556	6.4123	233.7113	6.7
262	nelli_ch	nelli_ch_rise_6_36	13.1123	161.3699	344.1556	6.3623	233.0373	6.75
262	nelli_ch	nelli_ch_rise_6_31	13.1123	161.3699	344.1556	6.3123	232.3653	6.8
262	nelli_ch	nelli_ch_rise_6_26	13.1123	161.3699	344.1556	6.2623	231.6951	6.85
262	nelli_ch	nelli_ch_rise_6_21	13.1123	161.3699	344.1556	6.2123	231.0269	6.9
