stepID	filename	nameNew	s8Orig	s8MinDur	s8MinFL	shortFC	s8New	diffS8	n2Orig	n2Min	n2New	flOrig	flNew	diffFL	diffSyllDur
533	mimmi_ch	mimmi_ch_FL_0_0040	0.2245	0.0607	18.7042	-1.6362	0.0646	0.1599	0.4882	0.3243	0.3309	45.9951	19.5316	26.4635	0.004
534	mimmi_ch	mimmi_ch_FL_0_0037	0.2245	0.0607	18.7042	-1.6411	0.0643	0.1602	0.4882	0.3243	0.3306	45.9951	19.4583	26.5368	0.0037
535	mimmi_ch	mimmi_ch_FL_0_0034	0.2245	0.0607	18.7042	-1.6461	0.064	0.1605	0.4882	0.3243	0.3303	45.9951	19.3848	26.6103	0.0034
536	mimmi_ch	mimmi_ch_FL_0_0031	0.2245	0.0607	18.7042	-1.651	0.0637	0.1608	0.4882	0.3243	0.33	45.9951	19.3113	26.6838	0.0031
537	mimmi_ch	mimmi_ch_FL_0_0028	0.2245	0.0607	18.7042	-1.6559	0.0634	0.1611	0.4882	0.3243	0.3297	45.9951	19.2376	26.7575	0.0028
538	mimmi_ch	mimmi_ch_FL_0_0025	0.2245	0.0607	18.7042	-1.6609	0.0631	0.1614	0.4882	0.3243	0.3294	45.9951	19.1637	26.8314	0.0025
539	mimmi_ch	mimmi_ch_FL_0_0022	0.2245	0.0607	18.7042	-1.6658	0.0628	0.1617	0.4882	0.3243	0.3292	45.9951	19.0898	26.9053	0.0022
540	mimmi_ch	mimmi_ch_FL_0_0019	0.2245	0.0607	18.7042	-1.6708	0.0625	0.162	0.4882	0.3243	0.3289	45.9951	19.0157	26.9794	0.0019
541	mimmi_ch	mimmi_ch_FL_0_0016	0.2245	0.0607	18.7042	-1.6757	0.0622	0.1623	0.4882	0.3243	0.3286	45.9951	18.9414	27.0537	0.0016
542	mimmi_ch	mimmi_ch_FL_0_0013	0.2245	0.0607	18.7042	-1.6807	0.0619	0.1626	0.4882	0.3243	0.3283	45.9951	18.8671	27.128	0.0013
543	mimmi_ch	mimmi_ch_FL_0_0010	0.2245	0.0607	18.7042	-1.6856	0.0616	0.1629	0.4882	0.3243	0.328	45.9951	18.7926	27.2025	0.001
544	mimmi_ch	mimmi_ch_FL_0_0007	0.2245	0.0607	18.7042	-1.6906	0.0613	0.1632	0.4882	0.3243	0.3277	45.9951	18.7179	27.2772	0.0007
545	mimmi_ch	mimmi_ch_FL_0_0004	0.2245	0.0607	18.7042	-1.6955	0.061	0.1635	0.4882	0.3243	0.3274	45.9951	18.6432	27.3519	0.0004
0	mimmi_ch	mimmi_ch_FL_0_1639	0.2245	0.0607	18.7042	1	0.2245	0	0.4882	0.3243	0.4882	45.9951	45.9951	0	0.1639
546	mimmi_ch	mimmi_ch_FL_0_0000	0.2245	0.0607	18.7042	-1.6955	0.061	0.1635	0.4882	0.3243	0.3274	45.9951	18.6432	27.3519	0.0004
