stepID	filename	nameNew	riseOrig	l2Orig	h2Orig	riseNew	h2New	diffRise
660	nelli_ch	nelli_ch_rise_9_812	13.112	161.369	344.153	9.812	284.426	3.3
661	nelli_ch	nelli_ch_rise_9_807	13.112	161.369	344.153	9.807	284.344	3.305
662	nelli_ch	nelli_ch_rise_9_802	13.112	161.369	344.153	9.802	284.262	3.31
663	nelli_ch	nelli_ch_rise_9_797	13.112	161.369	344.153	9.797	284.179	3.315
664	nelli_ch	nelli_ch_rise_9_792	13.112	161.369	344.153	9.792	284.097	3.32
665	nelli_ch	nelli_ch_rise_9_787	13.112	161.369	344.153	9.787	284.015	3.325
666	nelli_ch	nelli_ch_rise_9_782	13.112	161.369	344.153	9.782	283.933	3.33
667	nelli_ch	nelli_ch_rise_9_777	13.112	161.369	344.153	9.777	283.851	3.335
668	nelli_ch	nelli_ch_rise_9_772	13.112	161.369	344.153	9.772	283.769	3.34
669	nelli_ch	nelli_ch_rise_9_767	13.112	161.369	344.153	9.767	283.687	3.345
670	nelli_ch	nelli_ch_rise_9_762	13.112	161.369	344.153	9.762	283.606	3.35
671	nelli_ch	nelli_ch_rise_9_757	13.112	161.369	344.153	9.757	283.524	3.355
672	nelli_ch	nelli_ch_rise_9_752	13.112	161.369	344.153	9.752	283.442	3.36
673	nelli_ch	nelli_ch_rise_9_747	13.112	161.369	344.153	9.747	283.36	3.365
674	nelli_ch	nelli_ch_rise_9_742	13.112	161.369	344.153	9.742	283.278	3.37
675	nelli_ch	nelli_ch_rise_9_737	13.112	161.369	344.153	9.737	283.196	3.375
676	nelli_ch	nelli_ch_rise_9_732	13.112	161.369	344.153	9.732	283.114	3.38
677	nelli_ch	nelli_ch_rise_9_727	13.112	161.369	344.153	9.727	283.033	3.385
678	nelli_ch	nelli_ch_rise_9_722	13.112	161.369	344.153	9.722	282.951	3.39
679	nelli_ch	nelli_ch_rise_9_717	13.112	161.369	344.153	9.717	282.869	3.395
680	nelli_ch	nelli_ch_rise_9_712	13.112	161.369	344.153	9.712	282.788	3.4
681	nelli_ch	nelli_ch_rise_9_707	13.112	161.369	344.153	9.707	282.706	3.405
682	nelli_ch	nelli_ch_rise_9_702	13.112	161.369	344.153	9.702	282.624	3.41
683	nelli_ch	nelli_ch_rise_9_697	13.112	161.369	344.153	9.697	282.543	3.415
684	nelli_ch	nelli_ch_rise_9_692	13.112	161.369	344.153	9.692	282.461	3.42
685	nelli_ch	nelli_ch_rise_9_687	13.112	161.369	344.153	9.687	282.38	3.425
686	nelli_ch	nelli_ch_rise_9_682	13.112	161.369	344.153	9.682	282.298	3.43
687	nelli_ch	nelli_ch_rise_9_677	13.112	161.369	344.153	9.677	282.216	3.435
688	nelli_ch	nelli_ch_rise_9_672	13.112	161.369	344.153	9.672	282.135	3.44
689	nelli_ch	nelli_ch_rise_9_667	13.112	161.369	344.153	9.667	282.054	3.445
690	nelli_ch	nelli_ch_rise_9_662	13.112	161.369	344.153	9.662	281.972	3.45
691	nelli_ch	nelli_ch_rise_9_657	13.112	161.369	344.153	9.657	281.891	3.455
692	nelli_ch	nelli_ch_rise_9_652	13.112	161.369	344.153	9.652	281.809	3.46
693	nelli_ch	nelli_ch_rise_9_647	13.112	161.369	344.153	9.647	281.728	3.465
694	nelli_ch	nelli_ch_rise_9_642	13.112	161.369	344.153	9.642	281.646	3.47
695	nelli_ch	nelli_ch_rise_9_637	13.112	161.369	344.153	9.637	281.565	3.475
696	nelli_ch	nelli_ch_rise_9_632	13.112	161.369	344.153	9.632	281.484	3.48
697	nelli_ch	nelli_ch_rise_9_627	13.112	161.369	344.153	9.627	281.403	3.485
698	nelli_ch	nelli_ch_rise_9_622	13.112	161.369	344.153	9.622	281.321	3.49
699	nelli_ch	nelli_ch_rise_9_617	13.112	161.369	344.153	9.617	281.24	3.495
700	nelli_ch	nelli_ch_rise_9_612	13.112	161.369	344.153	9.612	281.159	3.5
701	nelli_ch	nelli_ch_rise_9_607	13.112	161.369	344.153	9.607	281.078	3.505
702	nelli_ch	nelli_ch_rise_9_602	13.112	161.369	344.153	9.602	280.997	3.51
703	nelli_ch	nelli_ch_rise_9_597	13.112	161.369	344.153	9.597	280.915	3.515
704	nelli_ch	nelli_ch_rise_9_592	13.112	161.369	344.153	9.592	280.834	3.52
705	nelli_ch	nelli_ch_rise_9_587	13.112	161.369	344.153	9.587	280.753	3.525
706	nelli_ch	nelli_ch_rise_9_582	13.112	161.369	344.153	9.582	280.672	3.53
707	nelli_ch	nelli_ch_rise_9_577	13.112	161.369	344.153	9.577	280.591	3.535
708	nelli_ch	nelli_ch_rise_9_572	13.112	161.369	344.153	9.572	280.51	3.54
709	nelli_ch	nelli_ch_rise_9_567	13.112	161.369	344.153	9.567	280.429	3.545
710	nelli_ch	nelli_ch_rise_9_562	13.112	161.369	344.153	9.562	280.348	3.55
711	nelli_ch	nelli_ch_rise_9_557	13.112	161.369	344.153	9.557	280.267	3.555
712	nelli_ch	nelli_ch_rise_9_552	13.112	161.369	344.153	9.552	280.186	3.56
713	nelli_ch	nelli_ch_rise_9_547	13.112	161.369	344.153	9.547	280.105	3.565
714	nelli_ch	nelli_ch_rise_9_542	13.112	161.369	344.153	9.542	280.024	3.57
715	nelli_ch	nelli_ch_rise_9_537	13.112	161.369	344.153	9.537	279.943	3.575
716	nelli_ch	nelli_ch_rise_9_532	13.112	161.369	344.153	9.532	279.863	3.58
717	nelli_ch	nelli_ch_rise_9_527	13.112	161.369	344.153	9.527	279.782	3.585
718	nelli_ch	nelli_ch_rise_9_522	13.112	161.369	344.153	9.522	279.701	3.59
719	nelli_ch	nelli_ch_rise_9_517	13.112	161.369	344.153	9.517	279.62	3.595
720	nelli_ch	nelli_ch_rise_9_512	13.112	161.369	344.153	9.512	279.54	3.6
721	nelli_ch	nelli_ch_rise_9_507	13.112	161.369	344.153	9.507	279.459	3.605
722	nelli_ch	nelli_ch_rise_9_502	13.112	161.369	344.153	9.502	279.378	3.61
723	nelli_ch	nelli_ch_rise_9_497	13.112	161.369	344.153	9.497	279.297	3.615
724	nelli_ch	nelli_ch_rise_9_492	13.112	161.369	344.153	9.492	279.217	3.62
725	nelli_ch	nelli_ch_rise_9_487	13.112	161.369	344.153	9.487	279.136	3.625
726	nelli_ch	nelli_ch_rise_9_482	13.112	161.369	344.153	9.482	279.056	3.63
727	nelli_ch	nelli_ch_rise_9_477	13.112	161.369	344.153	9.477	278.975	3.635
728	nelli_ch	nelli_ch_rise_9_472	13.112	161.369	344.153	9.472	278.894	3.64
729	nelli_ch	nelli_ch_rise_9_467	13.112	161.369	344.153	9.467	278.814	3.645
730	nelli_ch	nelli_ch_rise_9_462	13.112	161.369	344.153	9.462	278.733	3.65
731	nelli_ch	nelli_ch_rise_9_457	13.112	161.369	344.153	9.457	278.653	3.655
732	nelli_ch	nelli_ch_rise_9_452	13.112	161.369	344.153	9.452	278.572	3.66
733	nelli_ch	nelli_ch_rise_9_447	13.112	161.369	344.153	9.447	278.492	3.665
734	nelli_ch	nelli_ch_rise_9_442	13.112	161.369	344.153	9.442	278.412	3.67
735	nelli_ch	nelli_ch_rise_9_437	13.112	161.369	344.153	9.437	278.331	3.675
736	nelli_ch	nelli_ch_rise_9_432	13.112	161.369	344.153	9.432	278.251	3.68
737	nelli_ch	nelli_ch_rise_9_427	13.112	161.369	344.153	9.427	278.17	3.685
738	nelli_ch	nelli_ch_rise_9_422	13.112	161.369	344.153	9.422	278.09	3.69
739	nelli_ch	nelli_ch_rise_9_417	13.112	161.369	344.153	9.417	278.01	3.695
740	nelli_ch	nelli_ch_rise_9_412	13.112	161.369	344.153	9.412	277.929	3.7
741	nelli_ch	nelli_ch_rise_9_407	13.112	161.369	344.153	9.407	277.849	3.705
742	nelli_ch	nelli_ch_rise_9_402	13.112	161.369	344.153	9.402	277.769	3.71
743	nelli_ch	nelli_ch_rise_9_397	13.112	161.369	344.153	9.397	277.689	3.715
744	nelli_ch	nelli_ch_rise_9_392	13.112	161.369	344.153	9.392	277.609	3.72
745	nelli_ch	nelli_ch_rise_9_387	13.112	161.369	344.153	9.387	277.528	3.725
746	nelli_ch	nelli_ch_rise_9_382	13.112	161.369	344.153	9.382	277.448	3.73
747	nelli_ch	nelli_ch_rise_9_377	13.112	161.369	344.153	9.377	277.368	3.735
748	nelli_ch	nelli_ch_rise_9_372	13.112	161.369	344.153	9.372	277.288	3.74
749	nelli_ch	nelli_ch_rise_9_367	13.112	161.369	344.153	9.367	277.208	3.745
750	nelli_ch	nelli_ch_rise_9_362	13.112	161.369	344.153	9.362	277.128	3.75
751	nelli_ch	nelli_ch_rise_9_357	13.112	161.369	344.153	9.357	277.048	3.755
752	nelli_ch	nelli_ch_rise_9_352	13.112	161.369	344.153	9.352	276.968	3.76
753	nelli_ch	nelli_ch_rise_9_347	13.112	161.369	344.153	9.347	276.888	3.765
754	nelli_ch	nelli_ch_rise_9_342	13.112	161.369	344.153	9.342	276.808	3.77
755	nelli_ch	nelli_ch_rise_9_337	13.112	161.369	344.153	9.337	276.728	3.775
756	nelli_ch	nelli_ch_rise_9_332	13.112	161.369	344.153	9.332	276.648	3.78
757	nelli_ch	nelli_ch_rise_9_327	13.112	161.369	344.153	9.327	276.568	3.785
758	nelli_ch	nelli_ch_rise_9_322	13.112	161.369	344.153	9.322	276.488	3.79
759	nelli_ch	nelli_ch_rise_9_317	13.112	161.369	344.153	9.317	276.409	3.795
760	nelli_ch	nelli_ch_rise_9_312	13.112	161.369	344.153	9.312	276.329	3.8
761	nelli_ch	nelli_ch_rise_9_307	13.112	161.369	344.153	9.307	276.249	3.805
762	nelli_ch	nelli_ch_rise_9_302	13.112	161.369	344.153	9.302	276.169	3.81
763	nelli_ch	nelli_ch_rise_9_297	13.112	161.369	344.153	9.297	276.089	3.815
764	nelli_ch	nelli_ch_rise_9_292	13.112	161.369	344.153	9.292	276.01	3.82
765	nelli_ch	nelli_ch_rise_9_287	13.112	161.369	344.153	9.287	275.93	3.825
766	nelli_ch	nelli_ch_rise_9_282	13.112	161.369	344.153	9.282	275.85	3.83
767	nelli_ch	nelli_ch_rise_9_277	13.112	161.369	344.153	9.277	275.771	3.835
768	nelli_ch	nelli_ch_rise_9_272	13.112	161.369	344.153	9.272	275.691	3.84
769	nelli_ch	nelli_ch_rise_9_267	13.112	161.369	344.153	9.267	275.611	3.845
770	nelli_ch	nelli_ch_rise_9_262	13.112	161.369	344.153	9.262	275.532	3.85
771	nelli_ch	nelli_ch_rise_9_257	13.112	161.369	344.153	9.257	275.452	3.855
772	nelli_ch	nelli_ch_rise_9_252	13.112	161.369	344.153	9.252	275.373	3.86
773	nelli_ch	nelli_ch_rise_9_247	13.112	161.369	344.153	9.247	275.293	3.865
774	nelli_ch	nelli_ch_rise_9_242	13.112	161.369	344.153	9.242	275.214	3.87
775	nelli_ch	nelli_ch_rise_9_237	13.112	161.369	344.153	9.237	275.134	3.875
776	nelli_ch	nelli_ch_rise_9_232	13.112	161.369	344.153	9.232	275.055	3.88
777	nelli_ch	nelli_ch_rise_9_227	13.112	161.369	344.153	9.227	274.975	3.885
778	nelli_ch	nelli_ch_rise_9_222	13.112	161.369	344.153	9.222	274.896	3.89
779	nelli_ch	nelli_ch_rise_9_217	13.112	161.369	344.153	9.217	274.817	3.895
780	nelli_ch	nelli_ch_rise_9_212	13.112	161.369	344.153	9.212	274.737	3.9
781	nelli_ch	nelli_ch_rise_9_207	13.112	161.369	344.153	9.207	274.658	3.905
782	nelli_ch	nelli_ch_rise_9_202	13.112	161.369	344.153	9.202	274.579	3.91
783	nelli_ch	nelli_ch_rise_9_197	13.112	161.369	344.153	9.197	274.499	3.915
784	nelli_ch	nelli_ch_rise_9_192	13.112	161.369	344.153	9.192	274.42	3.92
785	nelli_ch	nelli_ch_rise_9_187	13.112	161.369	344.153	9.187	274.341	3.925
786	nelli_ch	nelli_ch_rise_9_182	13.112	161.369	344.153	9.182	274.262	3.93
787	nelli_ch	nelli_ch_rise_9_177	13.112	161.369	344.153	9.177	274.182	3.935
788	nelli_ch	nelli_ch_rise_9_172	13.112	161.369	344.153	9.172	274.103	3.94
789	nelli_ch	nelli_ch_rise_9_167	13.112	161.369	344.153	9.167	274.024	3.945
790	nelli_ch	nelli_ch_rise_9_162	13.112	161.369	344.153	9.162	273.945	3.95
791	nelli_ch	nelli_ch_rise_9_157	13.112	161.369	344.153	9.157	273.866	3.955
792	nelli_ch	nelli_ch_rise_9_152	13.112	161.369	344.153	9.152	273.787	3.96
793	nelli_ch	nelli_ch_rise_9_147	13.112	161.369	344.153	9.147	273.708	3.965
794	nelli_ch	nelli_ch_rise_9_142	13.112	161.369	344.153	9.142	273.629	3.97
795	nelli_ch	nelli_ch_rise_9_137	13.112	161.369	344.153	9.137	273.55	3.975
796	nelli_ch	nelli_ch_rise_9_132	13.112	161.369	344.153	9.132	273.471	3.98
797	nelli_ch	nelli_ch_rise_9_127	13.112	161.369	344.153	9.127	273.392	3.985
798	nelli_ch	nelli_ch_rise_9_122	13.112	161.369	344.153	9.122	273.313	3.99
799	nelli_ch	nelli_ch_rise_9_117	13.112	161.369	344.153	9.117	273.234	3.995
800	nelli_ch	nelli_ch_rise_9_112	13.112	161.369	344.153	9.112	273.155	4
801	nelli_ch	nelli_ch_rise_9_107	13.112	161.369	344.153	9.107	273.076	4.005
802	nelli_ch	nelli_ch_rise_9_102	13.112	161.369	344.153	9.102	272.997	4.01
803	nelli_ch	nelli_ch_rise_9_097	13.112	161.369	344.153	9.097	272.918	4.015
804	nelli_ch	nelli_ch_rise_9_092	13.112	161.369	344.153	9.092	272.839	4.02
805	nelli_ch	nelli_ch_rise_9_087	13.112	161.369	344.153	9.087	272.761	4.025
806	nelli_ch	nelli_ch_rise_9_082	13.112	161.369	344.153	9.082	272.682	4.03
807	nelli_ch	nelli_ch_rise_9_077	13.112	161.369	344.153	9.077	272.603	4.035
808	nelli_ch	nelli_ch_rise_9_072	13.112	161.369	344.153	9.072	272.524	4.04
809	nelli_ch	nelli_ch_rise_9_067	13.112	161.369	344.153	9.067	272.446	4.045
810	nelli_ch	nelli_ch_rise_9_062	13.112	161.369	344.153	9.062	272.367	4.05
811	nelli_ch	nelli_ch_rise_9_057	13.112	161.369	344.153	9.057	272.288	4.055
812	nelli_ch	nelli_ch_rise_9_052	13.112	161.369	344.153	9.052	272.21	4.06
813	nelli_ch	nelli_ch_rise_9_047	13.112	161.369	344.153	9.047	272.131	4.065
814	nelli_ch	nelli_ch_rise_9_042	13.112	161.369	344.153	9.042	272.053	4.07
815	nelli_ch	nelli_ch_rise_9_037	13.112	161.369	344.153	9.037	271.974	4.075
816	nelli_ch	nelli_ch_rise_9_032	13.112	161.369	344.153	9.032	271.895	4.08
817	nelli_ch	nelli_ch_rise_9_027	13.112	161.369	344.153	9.027	271.817	4.085
818	nelli_ch	nelli_ch_rise_9_022	13.112	161.369	344.153	9.022	271.738	4.09
819	nelli_ch	nelli_ch_rise_9_017	13.112	161.369	344.153	9.017	271.66	4.095
820	nelli_ch	nelli_ch_rise_9_012	13.112	161.369	344.153	9.012	271.582	4.1
821	nelli_ch	nelli_ch_rise_9_007	13.112	161.369	344.153	9.007	271.503	4.105
822	nelli_ch	nelli_ch_rise_9_002	13.112	161.369	344.153	9.002	271.425	4.11
823	nelli_ch	nelli_ch_rise_8_997	13.112	161.369	344.153	8.997	271.346	4.115
824	nelli_ch	nelli_ch_rise_8_992	13.112	161.369	344.153	8.992	271.268	4.12
825	nelli_ch	nelli_ch_rise_8_987	13.112	161.369	344.153	8.987	271.19	4.125
826	nelli_ch	nelli_ch_rise_8_982	13.112	161.369	344.153	8.982	271.111	4.13
827	nelli_ch	nelli_ch_rise_8_977	13.112	161.369	344.153	8.977	271.033	4.135
828	nelli_ch	nelli_ch_rise_8_972	13.112	161.369	344.153	8.972	270.955	4.14
829	nelli_ch	nelli_ch_rise_8_967	13.112	161.369	344.153	8.967	270.877	4.145
830	nelli_ch	nelli_ch_rise_8_962	13.112	161.369	344.153	8.962	270.798	4.15
831	nelli_ch	nelli_ch_rise_8_957	13.112	161.369	344.153	8.957	270.72	4.155
832	nelli_ch	nelli_ch_rise_8_952	13.112	161.369	344.153	8.952	270.642	4.16
833	nelli_ch	nelli_ch_rise_8_947	13.112	161.369	344.153	8.947	270.564	4.165
834	nelli_ch	nelli_ch_rise_8_942	13.112	161.369	344.153	8.942	270.486	4.17
835	nelli_ch	nelli_ch_rise_8_937	13.112	161.369	344.153	8.937	270.408	4.175
836	nelli_ch	nelli_ch_rise_8_932	13.112	161.369	344.153	8.932	270.329	4.18
837	nelli_ch	nelli_ch_rise_8_927	13.112	161.369	344.153	8.927	270.251	4.185
838	nelli_ch	nelli_ch_rise_8_922	13.112	161.369	344.153	8.922	270.173	4.19
839	nelli_ch	nelli_ch_rise_8_917	13.112	161.369	344.153	8.917	270.095	4.195
840	nelli_ch	nelli_ch_rise_8_912	13.112	161.369	344.153	8.912	270.017	4.2
841	nelli_ch	nelli_ch_rise_8_907	13.112	161.369	344.153	8.907	269.939	4.205
842	nelli_ch	nelli_ch_rise_8_902	13.112	161.369	344.153	8.902	269.861	4.21
843	nelli_ch	nelli_ch_rise_8_897	13.112	161.369	344.153	8.897	269.784	4.215
844	nelli_ch	nelli_ch_rise_8_892	13.112	161.369	344.153	8.892	269.706	4.22
845	nelli_ch	nelli_ch_rise_8_887	13.112	161.369	344.153	8.887	269.628	4.225
846	nelli_ch	nelli_ch_rise_8_882	13.112	161.369	344.153	8.882	269.55	4.23
847	nelli_ch	nelli_ch_rise_8_877	13.112	161.369	344.153	8.877	269.472	4.235
848	nelli_ch	nelli_ch_rise_8_872	13.112	161.369	344.153	8.872	269.394	4.24
849	nelli_ch	nelli_ch_rise_8_867	13.112	161.369	344.153	8.867	269.316	4.245
850	nelli_ch	nelli_ch_rise_8_862	13.112	161.369	344.153	8.862	269.239	4.25
851	nelli_ch	nelli_ch_rise_8_857	13.112	161.369	344.153	8.857	269.161	4.255
852	nelli_ch	nelli_ch_rise_8_852	13.112	161.369	344.153	8.852	269.083	4.26
853	nelli_ch	nelli_ch_rise_8_847	13.112	161.369	344.153	8.847	269.005	4.265
854	nelli_ch	nelli_ch_rise_8_842	13.112	161.369	344.153	8.842	268.928	4.27
855	nelli_ch	nelli_ch_rise_8_837	13.112	161.369	344.153	8.837	268.85	4.275
856	nelli_ch	nelli_ch_rise_8_832	13.112	161.369	344.153	8.832	268.772	4.28
857	nelli_ch	nelli_ch_rise_8_827	13.112	161.369	344.153	8.827	268.695	4.285
858	nelli_ch	nelli_ch_rise_8_822	13.112	161.369	344.153	8.822	268.617	4.29
859	nelli_ch	nelli_ch_rise_8_817	13.112	161.369	344.153	8.817	268.54	4.295
860	nelli_ch	nelli_ch_rise_8_812	13.112	161.369	344.153	8.812	268.462	4.3
861	nelli_ch	nelli_ch_rise_8_807	13.112	161.369	344.153	8.807	268.385	4.305
862	nelli_ch	nelli_ch_rise_8_802	13.112	161.369	344.153	8.802	268.307	4.31
863	nelli_ch	nelli_ch_rise_8_797	13.112	161.369	344.153	8.797	268.23	4.315
864	nelli_ch	nelli_ch_rise_8_792	13.112	161.369	344.153	8.792	268.152	4.32
865	nelli_ch	nelli_ch_rise_8_787	13.112	161.369	344.153	8.787	268.075	4.325
866	nelli_ch	nelli_ch_rise_8_782	13.112	161.369	344.153	8.782	267.997	4.33
867	nelli_ch	nelli_ch_rise_8_777	13.112	161.369	344.153	8.777	267.92	4.335
868	nelli_ch	nelli_ch_rise_8_772	13.112	161.369	344.153	8.772	267.843	4.34
869	nelli_ch	nelli_ch_rise_8_767	13.112	161.369	344.153	8.767	267.765	4.345
870	nelli_ch	nelli_ch_rise_8_762	13.112	161.369	344.153	8.762	267.688	4.35
871	nelli_ch	nelli_ch_rise_8_757	13.112	161.369	344.153	8.757	267.611	4.355
872	nelli_ch	nelli_ch_rise_8_752	13.112	161.369	344.153	8.752	267.533	4.36
873	nelli_ch	nelli_ch_rise_8_747	13.112	161.369	344.153	8.747	267.456	4.365
874	nelli_ch	nelli_ch_rise_8_742	13.112	161.369	344.153	8.742	267.379	4.37
875	nelli_ch	nelli_ch_rise_8_737	13.112	161.369	344.153	8.737	267.302	4.375
876	nelli_ch	nelli_ch_rise_8_732	13.112	161.369	344.153	8.732	267.224	4.38
877	nelli_ch	nelli_ch_rise_8_727	13.112	161.369	344.153	8.727	267.147	4.385
878	nelli_ch	nelli_ch_rise_8_722	13.112	161.369	344.153	8.722	267.07	4.39
879	nelli_ch	nelli_ch_rise_8_717	13.112	161.369	344.153	8.717	266.993	4.395
880	nelli_ch	nelli_ch_rise_8_712	13.112	161.369	344.153	8.712	266.916	4.4
881	nelli_ch	nelli_ch_rise_8_707	13.112	161.369	344.153	8.707	266.839	4.405
882	nelli_ch	nelli_ch_rise_8_702	13.112	161.369	344.153	8.702	266.762	4.41
883	nelli_ch	nelli_ch_rise_8_697	13.112	161.369	344.153	8.697	266.685	4.415
884	nelli_ch	nelli_ch_rise_8_692	13.112	161.369	344.153	8.692	266.608	4.42
885	nelli_ch	nelli_ch_rise_8_687	13.112	161.369	344.153	8.687	266.531	4.425
886	nelli_ch	nelli_ch_rise_8_682	13.112	161.369	344.153	8.682	266.454	4.43
887	nelli_ch	nelli_ch_rise_8_677	13.112	161.369	344.153	8.677	266.377	4.435
888	nelli_ch	nelli_ch_rise_8_672	13.112	161.369	344.153	8.672	266.3	4.44
889	nelli_ch	nelli_ch_rise_8_667	13.112	161.369	344.153	8.667	266.223	4.445
890	nelli_ch	nelli_ch_rise_8_662	13.112	161.369	344.153	8.662	266.146	4.45
891	nelli_ch	nelli_ch_rise_8_657	13.112	161.369	344.153	8.657	266.069	4.455
892	nelli_ch	nelli_ch_rise_8_652	13.112	161.369	344.153	8.652	265.992	4.46
893	nelli_ch	nelli_ch_rise_8_647	13.112	161.369	344.153	8.647	265.916	4.465
894	nelli_ch	nelli_ch_rise_8_642	13.112	161.369	344.153	8.642	265.839	4.47
895	nelli_ch	nelli_ch_rise_8_637	13.112	161.369	344.153	8.637	265.762	4.475
896	nelli_ch	nelli_ch_rise_8_632	13.112	161.369	344.153	8.632	265.685	4.48
897	nelli_ch	nelli_ch_rise_8_627	13.112	161.369	344.153	8.627	265.609	4.485
898	nelli_ch	nelli_ch_rise_8_622	13.112	161.369	344.153	8.622	265.532	4.49
899	nelli_ch	nelli_ch_rise_8_617	13.112	161.369	344.153	8.617	265.455	4.495
900	nelli_ch	nelli_ch_rise_8_612	13.112	161.369	344.153	8.612	265.379	4.5
901	nelli_ch	nelli_ch_rise_8_607	13.112	161.369	344.153	8.607	265.302	4.505
902	nelli_ch	nelli_ch_rise_8_602	13.112	161.369	344.153	8.602	265.225	4.51
903	nelli_ch	nelli_ch_rise_8_597	13.112	161.369	344.153	8.597	265.149	4.515
904	nelli_ch	nelli_ch_rise_8_592	13.112	161.369	344.153	8.592	265.072	4.52
905	nelli_ch	nelli_ch_rise_8_587	13.112	161.369	344.153	8.587	264.996	4.525
906	nelli_ch	nelli_ch_rise_8_582	13.112	161.369	344.153	8.582	264.919	4.53
907	nelli_ch	nelli_ch_rise_8_577	13.112	161.369	344.153	8.577	264.843	4.535
908	nelli_ch	nelli_ch_rise_8_572	13.112	161.369	344.153	8.572	264.766	4.54
909	nelli_ch	nelli_ch_rise_8_567	13.112	161.369	344.153	8.567	264.69	4.545
910	nelli_ch	nelli_ch_rise_8_562	13.112	161.369	344.153	8.562	264.613	4.55
911	nelli_ch	nelli_ch_rise_8_557	13.112	161.369	344.153	8.557	264.537	4.555
912	nelli_ch	nelli_ch_rise_8_552	13.112	161.369	344.153	8.552	264.46	4.56
913	nelli_ch	nelli_ch_rise_8_547	13.112	161.369	344.153	8.547	264.384	4.565
914	nelli_ch	nelli_ch_rise_8_542	13.112	161.369	344.153	8.542	264.308	4.57
915	nelli_ch	nelli_ch_rise_8_537	13.112	161.369	344.153	8.537	264.231	4.575
916	nelli_ch	nelli_ch_rise_8_532	13.112	161.369	344.153	8.532	264.155	4.58
917	nelli_ch	nelli_ch_rise_8_527	13.112	161.369	344.153	8.527	264.079	4.585
918	nelli_ch	nelli_ch_rise_8_522	13.112	161.369	344.153	8.522	264.003	4.59
919	nelli_ch	nelli_ch_rise_8_517	13.112	161.369	344.153	8.517	263.926	4.595
920	nelli_ch	nelli_ch_rise_8_512	13.112	161.369	344.153	8.512	263.85	4.6
921	nelli_ch	nelli_ch_rise_8_507	13.112	161.369	344.153	8.507	263.774	4.605
922	nelli_ch	nelli_ch_rise_8_502	13.112	161.369	344.153	8.502	263.698	4.61
923	nelli_ch	nelli_ch_rise_8_497	13.112	161.369	344.153	8.497	263.622	4.615
924	nelli_ch	nelli_ch_rise_8_492	13.112	161.369	344.153	8.492	263.546	4.62
925	nelli_ch	nelli_ch_rise_8_487	13.112	161.369	344.153	8.487	263.469	4.625
926	nelli_ch	nelli_ch_rise_8_482	13.112	161.369	344.153	8.482	263.393	4.63
927	nelli_ch	nelli_ch_rise_8_477	13.112	161.369	344.153	8.477	263.317	4.635
928	nelli_ch	nelli_ch_rise_8_472	13.112	161.369	344.153	8.472	263.241	4.64
929	nelli_ch	nelli_ch_rise_8_467	13.112	161.369	344.153	8.467	263.165	4.645
930	nelli_ch	nelli_ch_rise_8_462	13.112	161.369	344.153	8.462	263.089	4.65
931	nelli_ch	nelli_ch_rise_8_457	13.112	161.369	344.153	8.457	263.013	4.655
932	nelli_ch	nelli_ch_rise_8_452	13.112	161.369	344.153	8.452	262.937	4.66
933	nelli_ch	nelli_ch_rise_8_447	13.112	161.369	344.153	8.447	262.861	4.665
934	nelli_ch	nelli_ch_rise_8_442	13.112	161.369	344.153	8.442	262.785	4.67
935	nelli_ch	nelli_ch_rise_8_437	13.112	161.369	344.153	8.437	262.71	4.675
936	nelli_ch	nelli_ch_rise_8_432	13.112	161.369	344.153	8.432	262.634	4.68
937	nelli_ch	nelli_ch_rise_8_427	13.112	161.369	344.153	8.427	262.558	4.685
938	nelli_ch	nelli_ch_rise_8_422	13.112	161.369	344.153	8.422	262.482	4.69
939	nelli_ch	nelli_ch_rise_8_417	13.112	161.369	344.153	8.417	262.406	4.695
940	nelli_ch	nelli_ch_rise_8_412	13.112	161.369	344.153	8.412	262.33	4.7
941	nelli_ch	nelli_ch_rise_8_407	13.112	161.369	344.153	8.407	262.255	4.705
942	nelli_ch	nelli_ch_rise_8_402	13.112	161.369	344.153	8.402	262.179	4.71
943	nelli_ch	nelli_ch_rise_8_397	13.112	161.369	344.153	8.397	262.103	4.715
944	nelli_ch	nelli_ch_rise_8_392	13.112	161.369	344.153	8.392	262.028	4.72
945	nelli_ch	nelli_ch_rise_8_387	13.112	161.369	344.153	8.387	261.952	4.725
946	nelli_ch	nelli_ch_rise_8_382	13.112	161.369	344.153	8.382	261.876	4.73
947	nelli_ch	nelli_ch_rise_8_377	13.112	161.369	344.153	8.377	261.801	4.735
948	nelli_ch	nelli_ch_rise_8_372	13.112	161.369	344.153	8.372	261.725	4.74
949	nelli_ch	nelli_ch_rise_8_367	13.112	161.369	344.153	8.367	261.65	4.745
950	nelli_ch	nelli_ch_rise_8_362	13.112	161.369	344.153	8.362	261.574	4.75
951	nelli_ch	nelli_ch_rise_8_357	13.112	161.369	344.153	8.357	261.498	4.755
952	nelli_ch	nelli_ch_rise_8_352	13.112	161.369	344.153	8.352	261.423	4.76
953	nelli_ch	nelli_ch_rise_8_347	13.112	161.369	344.153	8.347	261.347	4.765
954	nelli_ch	nelli_ch_rise_8_342	13.112	161.369	344.153	8.342	261.272	4.77
955	nelli_ch	nelli_ch_rise_8_337	13.112	161.369	344.153	8.337	261.196	4.775
